StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att_2,consent,att_3,att_4,comp_1,pref_you,pref_you_explain,comp_2,comp_3,safety_you_1,trust_you_1,pref_others,pref_others_explain,safety_others_1,trust_others_1,license,ai_knowledge_1,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,FL_8_DO,av_you_DO,av_others_DO
4/8/23 14:10,4/8/23 14:11,0,98.233.168.75,100,56,1,4/8/23 14:11,R_2doQ6sxKGfZjdzc,,,,,38.7126,-76.5316,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9d8-00f4-7bec-79c4-1ce14e42b6f6,21,2,1,2,1,2,4,3,20714,,,
4/8/23 14:09,4/8/23 14:11,0,172.127.74.29,100,116,1,4/8/23 14:11,R_1Ije1ZptjHXvS9C,,,,,36.3066,-86.6101,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9d7-8a3d-b591-a978-6f99e01084cd,57,2,19,1,1,2,7,3,98092,,,
4/8/23 14:08,4/8/23 14:11,0,73.96.171.11,100,169,1,4/8/23 14:11,R_1QfwiBHDwWbePBm,,,,,45.6435,-122.6247,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c96e-5f0b-e9c9-3667-a059213fb2d4,66,1,8,1,1,6,5,4,98661,,,
4/8/23 14:09,4/8/23 14:11,0,40.142.210.177,100,110,1,4/8/23 14:11,R_2wLhhx6twLfArCv,,,,,41.2267,-79.5268,anonymous,EN,7,1,4,2,,,,,,,,,,,,,,6431c9bc-3334-1e8b-5f30-4bcc6e18479e,39,1,1,1,1,6,8,1,16222,,,
4/8/23 14:09,4/8/23 14:11,0,172.116.124.48,100,131,1,4/8/23 14:11,R_2QgLCjRX4DtFjlg,,,,,34.6906,-118.1417,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9a2-de31-8fcd-26d4-dd73a1b89299,61,2,10,2,1,6,2,4,93536,,,
4/8/23 14:08,4/8/23 14:11,0,50.29.181.152,100,154,1,4/8/23 14:11,R_3iPU2bMMW650JBa,,,,,41.1521,-75.2759,anonymous,EN,6,1,4,1,1,1,machine driven vehicles need more time and testing before I would feel safe in purchasing one,2,2,100,100,,,,,1,25,6431c98c-525c-77d3-49da-04814b0de6c5,68,2,2,1,1,7,10,1,18326,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:10,4/8/23 14:11,0,184.60.75.67,100,62,1,4/8/23 14:11,R_2Vxoni1CguaYxH7,,,,,42.8235,-84.233,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9e5-1e95-3d21-8305-58ad092b6e64,45,1,15,1,1,8,5,2,48872,,,
4/8/23 14:10,4/8/23 14:11,0,172.59.80.162,100,60,1,4/8/23 14:11,R_1CC3crdJnkSZJeF,,,,,38.2406,-85.8156,anonymous,EN,9,1,4,2,,,,,,,,,,,,,,6431ca02-ea14-f497-b882-8a153e82efa4,60,1,2,1,15,5,4,3,40229,,,
4/8/23 14:08,4/8/23 14:11,0,197.211.63.73,100,162,1,4/8/23 14:11,R_1rwY7iyHkZeDL5g,,,,,9.0567,7.4969,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c96a-23e9-497b-6ec3-fd1c6a1cf348,37,1,24,1,1,7,1,1,75001,,,
4/8/23 14:10,4/8/23 14:11,0,174.203.102.244,100,96,1,4/8/23 14:11,R_PAhPnmLLF8K28V3,,,,,40.4339,-79.9996,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9de-a384-3acd-a843-92a4880c0fee,25,2,1,1,1,4,7,3,28034,,,
4/8/23 14:08,4/8/23 14:11,0,138.43.132.135,100,199,1,4/8/23 14:11,R_1LZHNYr5oHsZEoG,,,,,36.5053,-84.5293,anonymous,EN,6,1,4,1,1,,,1,2,,,6,If it wpuld be safer im for it,75,75,1,27,6431c9a3-3228-ac9b-01d9-04ad642eb4a5,44,2,1,1,1,2,4,3,37841,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:08,4/8/23 14:11,0,24.166.69.152,100,180,1,4/8/23 14:11,R_1rML4AR3thIxYEC,,,,,41.2408,-80.8431,anonymous,EN,6,1,4,1,1,,,2,2,,,6,The roads will be extremely safe,10,5,1,12,6431c988-2b6d-93f4-fbb9-28960032c489,35,2,11,1,1,4,4,2,44473,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:09,4/8/23 14:11,0,71.192.52.149,100,154,1,4/8/23 14:11,R_3HBSY0GJ4QS0dod,,,,,42.991,-71.4891,anonymous,EN,6,1,4,1,1,,,1,1,,,5,Innovative ,80,98,1,85,6431c967-6e0c-f2d3-6ad8-62c031ec3a31,43,1,24,1,1,2,1,1,10001,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:10,4/8/23 14:11,0,24.28.147.22,100,83,1,4/8/23 14:11,R_0k7u07bflEKjTQ5,,,,,29.4227,-98.4927,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9d9-389e-d308-ded9-08d109ff8fa1,29,2,1,15,1,6,7,3,78240,,,
4/8/23 14:08,4/8/23 14:11,0,172.56.3.6,100,179,1,4/8/23 14:11,R_1cTbcrC1AACOrU0,,,,,42.4652,-83.3713,anonymous,EN,8,1,4,2,,,,,,,,,,,,,,6431c992-c2ec-daeb-b1bd-f3da3257c6ce,49,2,1,2,1,1,3,1,10002,,,
4/8/23 14:11,4/8/23 14:11,0,108.198.246.112,100,31,1,4/8/23 14:11,R_2dMTDJ6b24jBpeO,,,,,34.7234,-82.4651,anonymous,EN,6,2,,,,,,,,,,,,,,,,6431ca4f-be8a-b43d-5594-36a2ccd99def,62,1,6,1,1,4,3,3,29673,,,
4/8/23 14:10,4/8/23 14:11,0,99.7.129.154,100,96,1,4/8/23 14:11,R_27wGoCU9e0sxiEA,,,,,33.6992,-84.7478,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9f1-a452-de83-aa43-473110cde765,74,2,-3105,1,1,2,7,3,30134,,,
4/8/23 14:09,4/8/23 14:12,0,76.144.18.80,100,141,1,4/8/23 14:12,R_vIDSl2sTgY94zzb,,,,,44.5928,-123.2746,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9db-e8a0-2cbd-0afa-a1370d1c3496,81,2,21,1,1,7,1,4,97330,,,
4/8/23 14:09,4/8/23 14:12,0,104.231.174.15,100,136,1,4/8/23 14:12,R_DHvbvZlHqfAadGh,,,,,39.1256,-84.5127,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9cc-a44b-1b12-9609-35b08f7be010,28,2,1,1,1,2,1,2,45211,,,
4/8/23 14:10,4/8/23 14:12,0,174.207.163.136,100,90,1,4/8/23 14:12,R_2WMAdIj9GjlZ2Gc,,,,,39.1059,-84.5047,anonymous,EN,10,1,4,2,,,,,,,,,,,,,,6431c9f9-ea05-69c1-4640-8bc40c787c92,23,1,1,15,1,1,10,3,76469,,,
4/8/23 14:09,4/8/23 14:12,0,71.210.176.124,100,177,1,4/8/23 14:12,R_3iqHpxrq2aMwgsp,,,,,36.0558,-78.2612,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c996-2704-58ef-dc39-6099545526b8,73,2,5,1,1,6,10,3,27574,,,
4/8/23 14:10,4/8/23 14:12,0,172.58.137.97,100,83,1,4/8/23 14:12,R_3KGRhIouJmsspqe,,,,,37.751,-97.822,anonymous,EN,7,1,4,2,,,,,,,,,,,,,,6431ca40-7192-1c20-ff9e-a6eb8b985207,52,1,3,1,1,2,8,2,44902,,,
4/8/23 14:11,4/8/23 14:12,0,206.81.150.73,100,65,1,4/8/23 14:12,R_2CWh1i4zJQNxakg,,,,,40.627,-111.8121,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca1b-bd1d-2077-ed5b-2a36e2bd7310,51,1,17,1,1,8,4,4,87901,,,
4/8/23 14:11,4/8/23 14:12,0,72.75.205.32,100,46,1,4/8/23 14:12,R_1lztRa76wgFXJYq,,,,,42.9767,-78.7959,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca60-6db5-7e08-a68d-4e430ec31299,59,1,12,4,1,8,10,1,14226,,,
4/8/23 14:11,4/8/23 14:12,0,108.176.192.36,100,50,1,4/8/23 14:12,R_6FroAF4O4J65z9L,,,,,43.2168,-75.4535,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca3a-caf7-8304-0ea8-bf5d5e13ee06,70,1,8,1,1,4,9,1,13440,,,
4/8/23 14:10,4/8/23 14:12,0,108.39.77.15,100,86,1,4/8/23 14:12,R_qRvRHdh3ALFc4j7,,,,,36.8566,-75.9832,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9f5-61f9-d0c3-3a03-0e6624fe8818,71,1,16,1,1,4,9,3,23456,,,
4/8/23 14:09,4/8/23 14:12,0,73.125.191.11,100,182,1,4/8/23 14:12,R_1ez0CFMr3YZOk9B,,,,,26.0703,-80.2248,anonymous,EN,6,1,4,1,1,5,I want some ability to drive; it doesn't say if I have the option of overiding the auto drives,2,2,40,40,,,,,1,25,6431c9ce-1ef1-81dc-323b-338425000aea,68,1,9,1,1,8,3,3,33024,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:09,4/8/23 14:12,0,174.247.13.124,100,171,1,4/8/23 14:12,R_ZI9RdIHWLenOY2R,,,,,35.7607,-78.7794,anonymous,EN,6,1,4,1,1,1,I don’t trust cars to drive me where I need to go,2,2,100,100,,,,,1,58,6431c9eb-b742-9a46-1159-220d0f9cc75e,23,1,3,1,1,2,10,3,29364,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:11,4/8/23 14:12,0,174.81.113.150,100,61,1,4/8/23 14:12,R_001ACVuwaBta0FP,,,,,34.157,-77.9136,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca51-6968-bf9f-a417-6cfe98a93d6b,56,1,12,1,1,7,9,3,28409,,,
4/8/23 14:11,4/8/23 14:12,0,108.51.241.99,100,78,1,4/8/23 14:12,R_3hfqmIRYba5VPUC,,,,,39.109,-77.2489,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca65-3ac9-1739-9b88-c1dc8ddb5af2,65,1,10,1,1,4,1,1,11358,,,
4/8/23 14:09,4/8/23 14:12,0,172.113.44.42,100,176,1,4/8/23 14:12,R_2sXr9cfXvrHFDFY,,,,,34.0526,-118.2122,anonymous,EN,6,1,4,1,1,,,2,2,,,4,"Cars are really good at being able to look in every direction, but i don't trust them beyond that",50,70,1,30,6431c9f3-d4fc-091e-162f-aad2e6e7438e,31,2,3,1,1,6,3,4,94123,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:11,4/8/23 14:12,0,50.88.254.144,100,68,1,4/8/23 14:12,R_27wK5zxznu8yx4u,,,,,28.9453,-81.2989,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca32-ba64-9866-eefc-3e163f490c36,32,1,14,1,1,7,1,2,10001,,,
4/8/23 14:09,4/8/23 14:12,0,99.184.178.128,100,209,1,4/8/23 14:12,R_24BKdn8O28V7HIs,,,,,31.7596,-106.4884,anonymous,EN,6,1,4,1,1,1,I would not trust a self-driving car at this point.,2,2,70,76,,,,,1,7,6431c9ec-f904-6ee5-9a26-906d3cc87a56,58,2,3,1,1,6,1,3,79912,FL_51,scale_you|safety_you|trust_you,
4/8/23 14:08,4/8/23 14:12,0,24.192.218.75,100,255,1,4/8/23 14:12,R_2wRmKWArSeeMmMz,,,,,42.495,-82.9007,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9af-88db-765b-1aaa-42ec87e82117,44,1,12,1,1,2,2,2,48045,,,
4/8/23 14:11,4/8/23 14:12,0,35.139.151.240,100,74,1,4/8/23 14:12,R_2rGihozDKyrm5hk,,,,,28.2475,-82.4943,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca66-0151-0234-073b-5bbbf8c607cb,70,1,20,1,1,4,10,3,34638,,,
4/8/23 14:11,4/8/23 14:13,0,73.65.98.209,100,97,1,4/8/23 14:13,R_ah3mqE6E6PeUO1X,,,,,45.0001,-93.0986,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca5d-fb6e-5aed-5ea8-df56ea7baabc,71,1,9,1,1,4,4,2,55117,,,
4/8/23 14:09,4/8/23 14:13,0,73.80.91.250,100,230,1,4/8/23 14:13,R_DbOAspJ8KZhSErn,,,,,39.946,-74.1581,anonymous,EN,6,1,4,1,1,,,2,2,,,6,I think other people are bad drivers so I would like them to choose the vehicle they have no control over,19,24,1,0,6431c9d6-d89f-0b51-1762-1142cbcdbfec,70,2,18,1,1,7,9,1,8759,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:09,4/8/23 14:13,0,71.195.199.87,100,218,1,4/8/23 14:13,R_3h9H1edh2MrGn5I,,,,,41.2627,-111.9837,anonymous,EN,6,1,4,1,1,,,2,2,,,4,both human and auto are good,58,42,1,41,6431c9cb-78e7-2870-0398-bb092168f045,61,2,5,1,1,6,3,4,84403,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:09,4/8/23 14:13,0,71.162.179.22,100,228,1,4/8/23 14:13,R_6StpT1uNm6z7e8x,,,,,39.867,-75.5928,anonymous,EN,6,1,4,1,1,2,I am not comfortable with self-driving vehicles yet.,2,2,82,91,,,,,1,71,6431c9b8-ad95-9144-6328-48ea83b121c8,58,2,13,2,1,8,1,1,19348,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:09,4/8/23 14:13,0,107.203.85.233,100,214,1,4/8/23 14:13,R_1jI2ePp3q6nlWDU,,,,,42.1955,-83.4894,anonymous,EN,6,1,4,1,1,4,"I chose the middle, part human, part driving system",2,2,32,62,,,,,1,50,6431c9d0-d2a8-9a92-4364-7dd94a0683ef,42,2,19,1,1,8,10,2,48103,FL_51,scale_you|safety_you|trust_you,
4/8/23 14:08,4/8/23 14:13,0,107.192.78.220,100,288,1,4/8/23 14:13,R_3G0NO1KRwcqLFJG,,,,,28.4998,-81.3288,anonymous,EN,6,1,4,1,1,,,2,2,,,6,Safer and able to multitask ,0,51,1,16,6431c99c-31f0-b24a-11ea-7cd9e089e2c4,73,1,3,1,1,4,1,3,32798,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:11,4/8/23 14:13,0,73.6.103.105,100,102,1,4/8/23 14:13,R_8uIbWcKb6nciSKR,,,,,30.0516,-95.4707,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca19-9c8d-b0f0-1dec-325b0e55d70a,61,1,1,1,1,5,7,3,77090,,,
4/8/23 14:09,4/8/23 14:13,0,174.70.161.241,100,222,1,4/8/23 14:13,R_3n8jiHIr6h8GSxn,,,,,39.0285,-96.8401,anonymous,EN,6,1,4,1,1,1,I would rwther drive ny car because I don't want to pay for the repairs,2,2,91,88,,,,,1,10,6431c9ce-3e5c-96ad-d03f-693ee764a90c,35,2,4,1,1,4,7,2,66441,FL_51,scale_you|safety_you|trust_you,
4/8/23 14:09,4/8/23 14:13,0,24.158.142.221,100,212,1,4/8/23 14:13,R_xhi9TQR2J9jDvJ7,,,,,36.5491,-82.5584,anonymous,EN,6,1,4,1,1,,,2,2,,,1,Because it feels safer to me to be in control myself ,50,50,2,10,6431c9ee-3322-0fbb-bb6a-a3324d21d768,40,2,1,1,1,6,7,3,28779,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:09,4/8/23 14:13,0,107.77.212.107,100,252,1,4/8/23 14:13,R_WqXXPECUboXTLBn,,,,,34.0544,-118.244,anonymous,EN,6,1,4,1,1,,,2,2,,,1,I don’t believe a self driving car would do what they say without the errors,50,82,1,19,6431c9ac-459a-8124-fdf7-7272da2a84a7,47,1,18,1,1,4,2,4,98125,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:08,4/8/23 14:13,0,38.86.135.132,100,290,1,4/8/23 14:13,R_4U4Z9ETQxdb84ut,,,,,39.0469,-77.4903,anonymous,EN,6,1,4,1,1,,,2,2,,,6,Automation is safer ,12,0,1,83,6431c99d-4e86-6b3e-97c7-b558bdd9fa0f,41,1,20,1,4,7,1,3,33125,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:12,4/8/23 14:13,0,174.238.33.48,100,82,1,4/8/23 14:13,R_TvFJ5pmjFHGjEPv,,,,,39.8291,-86.0859,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca4f-5432-c571-908e-a6bda4fd281c,58,1,3,1,1,2,10,3,40351,,,
4/8/23 14:09,4/8/23 14:13,0,71.92.18.164,100,219,1,4/8/23 14:13,R_2Y6dK0YAix3G86O,,,,,30.5178,-92.0878,anonymous,EN,6,1,4,1,1,1,I'm most comfortable when i am behind the wheel,2,2,100,100,,,,,1,17,6431c9ca-c126-568f-b85a-ade0f6ebebc6,28,2,5,1,1,2,10,3,70586,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:12,4/8/23 14:13,0,75.231.130.193,100,78,1,4/8/23 14:13,R_2dGER4UIrtkDnwR,,,,,33.7474,-84.3747,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca65-b0e5-cb5d-91e4-1a9ca39137eb,47,1,-3105,2,1,4,1,3,30501,,,
4/8/23 14:10,4/8/23 14:13,0,99.170.35.62,100,163,1,4/8/23 14:13,R_3oXACKqBLpX2ETG,,,,,33.3963,-84.5689,anonymous,EN,6,1,4,1,1,1,I don't trust robots,2,2,30,100,,,,,2,40,6431ca14-f37e-ec17-4d24-d34e2106f78f,31,1,1,1,1,4,3,3,30269,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:09,4/8/23 14:13,0,68.203.114.47,100,236,1,4/8/23 14:13,R_3M6AF84UFtwsr23,,,,,31.7596,-106.4884,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431c9e6-f10d-1604-9e0c-8342fcebd7cf,45,1,1,15,1,2,1,3,79934,,,
4/8/23 14:10,4/8/23 14:13,0,67.162.3.127,100,229,1,4/8/23 14:13,R_xnkOdHTFdPKRdId,,,,,41.8095,-87.6522,anonymous,EN,6,1,4,1,1,4,Id like to have some control of the vehicle,2,2,20,25,,,,,1,61,6431ca06-c4f2-9cb8-059e-c3fcb0ba09f2,49,1,3,1,1,1,2,2,60629,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:09,4/8/23 14:13,0,138.207.241.17,100,284,1,4/8/23 14:13,R_2aQOOpp7aYCn7yi,,,,,40.3048,-78.8953,anonymous,EN,6,1,4,1,1,2,I still would have control over the gas and steer if need be but could also relax too .  And then also human would need to monitor the environment ,2,2,50,70,,,,,1,30,6431c9c6-060d-c938-4eb7-daa989ecef0c,35,2,8,1,1,8,8,1,15906,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:08,4/8/23 14:13,0,71.34.247.58,100,311,1,4/8/23 14:13,R_2eOHRfaFFklFFkN,,,,,43.9536,-90.8101,anonymous,EN,6,1,4,1,1,4,A little of both,2,1,93,89,,,,,1,19,6431c989-8bbf-b9b7-efee-323a68fa3a76,63,1,19,1,2,6,2,2,54114,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:09,4/8/23 14:13,0,107.132.243.8,100,295,1,4/8/23 14:13,R_2ttYe5ezmaO9qXv,,,,,36.5246,-87.3465,anonymous,EN,6,1,4,1,1,3,Safer,2,2,27,33,,,,,1,19,6431c9b1-2918-eca7-de36-3f501d4a69ef,53,2,13,1,1,4,3,3,37040,FL_51,scale_you|safety_you|trust_you,
4/8/23 14:10,4/8/23 14:13,0,68.175.139.165,100,181,1,4/8/23 14:13,R_pcsnjbj6IbEMPkZ,,,,,42.4444,-76.4926,anonymous,EN,6,1,4,1,1,,,2,2,,,6,safest ,0,20,2,0,6431ca36-e3e3-f985-4fa3-bef44410b5b0,26,1,3,1,1,4,10,1,14850,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:12,4/8/23 14:14,0,174.207.164.192,100,112,1,4/8/23 14:14,R_1oIsb7EZzU9GgZ4,,,,,39.1638,-84.4517,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca31-e64c-1890-9e96-e4e87c0eaa3c,28,1,7,2,1,2,10,2,43701,,,
4/8/23 14:11,4/8/23 14:14,0,172.86.15.83,100,173,1,4/8/23 14:14,R_1dcC79PsaEusRmb,,,,,42.0756,-91.6673,anonymous,EN,6,1,4,1,1,,,2,2,,,4,Humans should still be aware of what is going on,40,60,1,90,6431ca2c-c0a6-9538-9fd1-b29aee5ff828,51,1,6,1,1,6,9,2,52328,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:12,4/8/23 14:14,0,66.27.221.30,100,66,1,4/8/23 14:14,R_PNjVKY41ZluCRR7,,,,,21.293,-157.8268,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca63-9ad2-6989-ee4f-e41064829e9b,74,2,4,5,1,2,4,4,96815,,,
4/8/23 14:09,4/8/23 14:14,0,107.208.240.194,100,304,1,4/8/23 14:14,R_yEI5oxmbU9Fw3Dj,,,,,31.7596,-106.4884,anonymous,EN,6,1,4,1,1,2,I believe that while automation has its benefits that human control is still the best element in a safe driving experience.,2,2,99,99,,,,,1,17,6431c9ba-a119-bf99-f8db-aac7fd7fc24b,57,1,10,15,1,6,4,3,79912,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:09,4/8/23 14:14,0,68.1.122.247,100,286,1,4/8/23 14:14,R_1k0rK4gSHcFzdAw,,,,,30.4462,-87.2624,anonymous,EN,6,1,4,1,1,2,"I’m leery of self-driving vehicles at my age of 71, so I would begin with only a little assistance. ",2,2,94,89,,,,,1,12,6431ca02-6a9d-208a-c65d-b9712e843006,71,2,4,1,1,8,10,3,32505,FL_51,scale_you|safety_you|trust_you,
4/8/23 14:09,4/8/23 14:14,0,174.215.117.66,100,314,1,4/8/23 14:14,R_2znHMPCUHZws0jI,,,,,47.6109,-122.3303,anonymous,EN,6,1,4,1,1,4,Good quality and great ,1,2,73,86,,,,,1,80,6431c9ca-c029-033a-88ae-ef65e1b2378d,32,1,20,1,1,7,5,4,90006,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:13,4/8/23 14:15,0,97.91.180.154,100,111,1,4/8/23 14:15,R_1FPXIfm6X7TuA8d,,,,,38.6287,-90.1988,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6431ca3b-eb1f-7970-e8ac-ba89d38dbfaf,77,1,1,1,1,5,5,2,63143,,,
4/8/23 14:08,4/8/23 14:15,0,204.111.32.23,100,407,1,4/8/23 14:15,R_xsfjuxJE0wK1qy5,,,,,39.4339,-79.3167,anonymous,EN,6,1,4,1,1,1,I want to drive the car myself.,2,2,100,100,,,,,1,76,6431c9b1-9fc4-5989-0a1a-c38281ce79fc,59,2,3,1,1,7,4,3,21550,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:06,4/8/23 14:15,0,73.214.133.217,100,575,1,4/8/23 14:15,R_1DvtQhpyJWJe24G,,,,,40.3052,-79.5418,anonymous,EN,6,1,4,1,1,4,I'm assuming 4 is mostly automated with some human operation still present,1,2,18,25,,,,,1,25,6431c905-5f7b-af2a-a5fa-f5b2addd1ed9,45,1,2,1,1,4,3,1,15601,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:11,4/8/23 14:15,0,173.27.50.176,100,243,1,4/8/23 14:15,R_pngOMoFL3IyYnSh,,,,,42.0727,-93.8718,anonymous,EN,6,1,4,1,1,,,2,2,,,6,"The machine will drive predictably, making it easy for me to drive no matter what level I choose.",10,10,1,20,6431ca4c-2c4d-792d-62aa-eb60bdcb69ef,28,1,4,1,1,5,4,2,50036,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:09,4/8/23 14:15,0,107.11.159.49,100,410,1,4/8/23 14:15,R_2Bg4kIHwMYOliVW,,,,,39.9508,-82.9329,anonymous,EN,6,1,4,1,1,,,1,1,,,2,People need to drive safer ,50,50,2,50,6431c9d9-ed93-4480-3b20-c5b42a5ce4db,33,2,-3105,2,1,1,2,2,43205,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:09,4/8/23 14:16,0,146.168.42.81,100,413,1,4/8/23 14:16,R_2znEY8o6BA9Wong,,,,,41.1947,-76.0078,anonymous,EN,6,1,4,1,1,,,1,2,,,6,Humans make mistakes ,78,72,1,31,6431c9c1-d673-759e-3d1b-fdb9ad2bf2b9,55,2,20,1,15,4,1,1,18222,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:09,4/8/23 14:16,0,172.58.3.144,100,422,1,4/8/23 14:16,R_3kLLkC3uRkbmhsF,,,,,33.9482,-83.9944,anonymous,EN,6,1,4,1,1,,,2,2,,,5,Because it is the right time to buy,6,94,1,94,6431c961-3b4c-b17f-3cf7-d976dcd33c50,37,1,19,1,1,6,10,3,75001,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:12,4/8/23 14:16,0,73.71.23.5,100,236,1,4/8/23 14:16,R_1mxFu7R8PnRHaEb,,,,,38.0582,-122.5419,anonymous,EN,6,1,4,1,1,,,2,2,,,4,I think that humans should have some control ,80,20,1,10,6431ca83-9c71-d105-b41e-9894d7724fcc,57,2,23,5,1,8,2,4,94949,FL_53,,scale_others|safety_others|trust_others
4/8/23 14:09,4/8/23 14:16,0,69.217.129.161,100,444,1,4/8/23 14:16,R_2PjN6b99Wwcynxk,,,,,35.2296,-80.843,anonymous,EN,6,1,4,1,1,1,I want to be in full co trol of my vehicle ,1,2,96,95,,,,,1,17,6431c9f3-1570-3b1d-1d35-6683e3e60131,52,2,7,1,1,2,10,3,28262,FL_51,scale_you|safety_you|trust_you,
4/8/23 14:10,4/8/23 14:16,0,207.171.243.125,100,410,1,4/8/23 14:16,R_25NGBmDEIApKMDY,,,,,34.6074,-85.9088,anonymous,EN,6,1,4,1,1,1,i dont trust machines to drive ,2,2,50,82,,,,,1,1,6431c9e0-2dc3-680e-b253-6896c1a2a59f,58,2,-3105,1,1,4,10,3,35744,FL_51,scale_you|safety_you|trust_you,
4/8/23 14:10,4/8/23 14:17,0,173.17.70.196,100,432,1,4/8/23 14:17,R_1fdwndjpOOD6ukx,,,,,40.3072,-88.1445,anonymous,EN,6,1,4,1,1,,,1,2,,,6,too many idoits on the road,48,58,1,50,6431c9bd-dad5-0a32-e62f-5c2dea4b9e20,65,1,13,1,1,6,9,2,60957,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:12,4/8/23 14:17,0,170.52.166.179,100,259,1,4/8/23 14:17,R_2WB7cqCVnwZWjHw,,,,,33.014,-80.1722,anonymous,EN,6,1,4,1,1,,,2,2,,,6,"Automated driving is safer, as a whole.",0,29,1,70,6431c9ed-445e-05bc-b7a8-99f951bc9c66,29,1,17,1,1,4,1,3,29461,FL_53,,scale_others|trust_others|safety_others
4/8/23 14:10,4/8/23 14:18,0,75.86.149.205,100,497,1,4/8/23 14:18,R_a8yXnOS23TbSe5P,,,,,43.1604,-88.1173,anonymous,EN,6,1,4,1,1,6,I have been waiting forever for self-driving cars. I can't wait for the full option of coverage. ,2,2,10,19,,,,,1,60,6431ca0d-54f3-9283-cfda-b3d1b2523a2a,42,1,14,1,1,7,5,2,53051,FL_51,scale_you|trust_you|safety_you,
4/8/23 14:10,4/8/23 14:18,0,73.73.7.124,100,520,1,4/8/23 14:18,R_3Gf6SJCNNFCxbEp,,,,,41.7011,-86.872,anonymous,EN,6,1,4,1,1,,,1,2,,,1,I'm a very defensive driver so I always want to be in control of the vehicle ,90,100,1,70,6431c97f-4717-fab5-aa02-0ccab3ddcb91,73,2,11,1,1,7,1,2,46360,FL_53,,scale_others|trust_others|safety_others
