"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","att_2","consent","att_3","att_4","comp_1","pref_you","pref_you_explain","comp_2","comp_3","safety_you_1","trust_you_1","pref_others","pref_others_explain","safety_others_1","trust_others_1","license","ai_knowledge_1","rid","age","gender","hhi","ethnicity","hispanic","education","political_party","region","zip","FL_8_DO","av_you_DO","av_others_DO"
"4/10/23 12:16","4/10/23 12:16",0,969,100,37,1,"4/10/23 12:16","R_3Rz3VcHrnjB6WMi",NA,NA,NA,NA,969,969,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434521a-13d2-cfc1-c9d9-d8204720215a",69,1,24,5,1,8,4,4,969,"","",""
"4/10/23 12:16","4/10/23 12:16",0,970,100,49,1,"4/10/23 12:16","R_2WHIFeIqopwNBPz",NA,NA,NA,NA,970,970,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345250-f408-7551-64ed-4cd3f49ab881",64,2,11,1,1,6,2,1,970,"","",""
"4/10/23 12:16","4/10/23 12:16",0,971,100,48,1,"4/10/23 12:16","R_eRP3rDzT5jFSDHX",NA,NA,NA,NA,971,971,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345230-dbb0-9822-ede2-ac796bd80e0d",33,2,6,1,1,5,10,3,971,"","",""
"4/10/23 12:15","4/10/23 12:16",0,972,100,69,1,"4/10/23 12:16","R_2D2MhN9uFZwqEKU",NA,NA,NA,NA,972,972,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345238-468f-efc3-4c3d-5dd840dcabc6",18,2,18,1,1,2,5,3,972,"","",""
"4/10/23 12:15","4/10/23 12:16",0,973,100,71,1,"4/10/23 12:16","R_3PRh2znn09x7KAb",NA,NA,NA,NA,973,973,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451f4-516b-19c7-f9de-f8550c1d7ffb",39,1,5,1,1,2,5,3,973,"","",""
"4/10/23 12:14","4/10/23 12:16",0,974,100,125,1,"4/10/23 12:16","R_3ekqquOwjqenxQx",NA,NA,NA,NA,974,974,"anonymous","EN",7,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451fd-c76f-209f-6101-5ebb434650d2",24,1,2,15,14,2,7,2,974,"","",""
"4/10/23 12:15","4/10/23 12:16",0,975,100,68,1,"4/10/23 12:16","R_3gNrvecxcCP7bJz",NA,NA,NA,NA,975,975,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451fb-ae74-a16c-36a5-99003b2afadc",66,2,9,1,1,8,1,3,975,"","",""
"4/10/23 12:15","4/10/23 12:16",0,976,100,70,1,"4/10/23 12:16","R_3j1mJnzVRkdW4Av",NA,NA,NA,NA,976,976,"anonymous","EN",8,1,2,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523a-f535-8886-2520-081abaefb7fb",20,1,-3105,2,1,2,4,2,976,"","",""
"4/10/23 12:16","4/10/23 12:16",0,977,100,40,1,"4/10/23 12:16","R_3pif8U4mykmMfoy",NA,NA,NA,NA,977,977,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345228-22bf-6e7d-19c1-824722c5c06d",55,2,9,1,1,4,10,4,977,"","",""
"4/10/23 12:15","4/10/23 12:16",0,978,100,71,1,"4/10/23 12:16","R_2fCkT2zFTO5vdVv",NA,NA,NA,NA,978,978,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434522e-ba68-f5c3-127a-219c99901a23",44,1,21,1,1,6,1,2,978,"","",""
"4/10/23 12:15","4/10/23 12:16",0,979,100,86,1,"4/10/23 12:17","R_tL1XVFCJ2AdAuMV",NA,NA,NA,NA,979,979,"anonymous","EN",7,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434520f-9e1a-534d-3501-b7fde7f2dbcd",58,2,1,1,1,2,10,3,979,"","",""
"4/10/23 12:15","4/10/23 12:17",0,980,100,120,1,"4/10/23 12:17","R_dmSveMBidZRwjhD",NA,NA,NA,NA,980,980,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345213-4a16-8fe0-b2c9-7820adb82ab9",72,1,17,1,1,7,1,3,980,"","",""
"4/10/23 12:15","4/10/23 12:17",0,981,100,66,1,"4/10/23 12:17","R_3POcd389OOdo3o7",NA,NA,NA,NA,981,981,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434522d-3815-09ab-7785-989cef7ed446",33,1,11,1,1,2,10,3,981,"","",""
"4/10/23 12:14","4/10/23 12:17",0,982,100,138,1,"4/10/23 12:17","R_VXw24MiytiMj7kB",NA,NA,NA,NA,982,982,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451e7-d5ea-0c9d-af86-3763cdce3ef2",66,2,13,1,1,4,9,1,982,"","",""
"4/10/23 12:16","4/10/23 12:17",0,983,100,48,1,"4/10/23 12:17","R_20P9jeBD6bMa7PT",NA,NA,NA,NA,983,983,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345223-1326-0e8b-1764-22e5955af128",64,2,21,1,1,8,2,1,983,"","",""
"4/10/23 12:15","4/10/23 12:17",0,984,100,79,1,"4/10/23 12:17","R_3HOyAb6XTHXEzxY",NA,NA,NA,NA,984,984,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434520b-1129-15f1-3e95-e0b44d3b33dc",29,2,13,1,1,5,10,2,984,"","",""
"4/10/23 12:15","4/10/23 12:17",0,985,100,126,1,"4/10/23 12:17","R_vreKy49ptNW2Dbb",NA,NA,NA,NA,985,985,"anonymous","EN",6,1,4,1,1,4,"Because I want to be in control of some of the driving decisions ",2,2,62,39,NA,"",NA,NA,1,4,"64345211-4e06-7c5e-c85a-a31f019b4850",21,2,19,1,1,4,4,1,985,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 12:16","4/10/23 12:17",0,986,100,46,1,"4/10/23 12:17","R_28TGxFHa2PthiYw",NA,NA,NA,NA,986,986,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345261-8827-bb21-5ce7-531ba9cf1b46",59,2,2,1,1,7,10,3,986,"","",""
"4/10/23 12:15","4/10/23 12:17",0,987,100,76,1,"4/10/23 12:17","R_2BrpfjmklUIBCzj",NA,NA,NA,NA,987,987,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523a-f3d0-c9af-c0fb-c6040be27d79",51,2,8,2,1,6,7,1,987,"","",""
"4/10/23 12:15","4/10/23 12:17",0,988,100,83,1,"4/10/23 12:17","R_3kzjqHvX1SQfKLj",NA,NA,NA,NA,988,988,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345239-027b-f711-a47a-6356325f81b2",43,2,1,1,1,5,5,2,988,"","",""
"4/10/23 12:15","4/10/23 12:17",0,989,100,106,1,"4/10/23 12:17","R_vMQA6Zfv12FSY93",NA,NA,NA,NA,989,989,"anonymous","EN",6,1,4,1,2,NA,"",2,1,NA,NA,4,"I just think it's the best option ",69,74,1,71,"643451fc-0bca-0628-4d3f-0c01664d2d84",41,2,3,1,1,6,9,3,989,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 12:14","4/10/23 12:17",0,990,100,133,1,"4/10/23 12:17","R_3CV0JAanbLGB1Z9",NA,NA,NA,NA,990,990,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345203-91e2-159b-2ccd-d673290c9fbb",65,2,7,1,1,8,1,3,990,"","",""
"4/10/23 12:16","4/10/23 12:17",0,991,100,62,1,"4/10/23 12:17","R_2TMpCsupfd7RQMS",NA,NA,NA,NA,991,991,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523d-3886-6814-18ae-3d5290d18367",18,2,13,1,1,2,4,1,991,"","",""
"4/10/23 12:14","4/10/23 12:17",0,992,100,168,1,"4/10/23 12:17","R_1FhassjhssXeKGZ",NA,NA,NA,NA,992,992,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451c5-9f89-6ce2-ae56-9a0f1a814496",34,1,13,11,14,2,7,4,992,"","",""
"4/10/23 12:16","4/10/23 12:17",0,993,100,33,1,"4/10/23 12:17","R_2f84x0o6K60mQCz",NA,NA,NA,NA,993,993,"anonymous","EN",7,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434527e-d097-31d4-baea-4e2fad458aca",22,1,4,1,1,6,1,3,993,"","",""
"4/10/23 12:16","4/10/23 12:17",0,994,100,46,1,"4/10/23 12:17","R_32ORkxWytO8aN7S",NA,NA,NA,NA,994,994,"anonymous","EN",9,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434525a-a963-e199-1e88-dcf8b82a2b73",72,2,1,1,1,4,9,1,994,"","",""
"4/10/23 12:16","4/10/23 12:17",0,995,100,72,1,"4/10/23 12:17","R_2tfZe9c8F0RB1ZC",NA,NA,NA,NA,995,995,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345251-9e1a-e498-d2af-22265cf2bdd7",72,2,11,1,1,7,8,3,995,"","",""
"4/10/23 12:14","4/10/23 12:17",0,996,100,142,1,"4/10/23 12:17","R_3noej492OJOikBe",NA,NA,NA,NA,996,996,"anonymous","EN",6,1,4,1,1,NA,"",1,1,NA,NA,6,"They should be this level do that it’s more safe and important ",63,80,1,86,"64345213-f231-96ad-32d5-7aa87bb15995",22,2,5,1,1,6,1,2,996,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 12:14","4/10/23 12:17",0,997,100,189,1,"4/10/23 12:17","R_1n8f4xfVUER9Qag",NA,NA,NA,NA,997,997,"anonymous","EN",6,1,4,1,1,1,"I am not sold on self-driving vehicles.",2,2,94,100,NA,"",NA,NA,1,0,"643451c9-0921-a08b-c5e1-29e76ce9a59d",53,2,9,1,1,6,10,3,997,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:15","4/10/23 12:17",0,998,100,93,1,"4/10/23 12:17","R_2EFW5j6268TSd5h",NA,NA,NA,NA,998,998,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523c-702e-37ef-cb32-a723522f0e92",59,2,9,1,15,6,4,4,998,"","",""
"4/10/23 12:15","4/10/23 12:17",0,999,100,117,1,"4/10/23 12:17","R_3pgRdbmDXmEAGug",NA,NA,NA,NA,999,999,"anonymous","EN",6,1,4,1,1,1,"Safer",2,2,98,100,NA,"",NA,NA,1,100,"643451fa-9a86-7f49-f560-a7a10b5944b2",38,2,3,1,1,4,2,2,999,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:15","4/10/23 12:17",0,1000,100,90,1,"4/10/23 12:17","R_RzyemW4Wk50Fo8p",NA,NA,NA,NA,1000,1000,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451f5-0251-e006-5aa7-32ece7949bae",79,2,8,1,1,8,10,3,1000,"","",""
"4/10/23 12:15","4/10/23 12:17",0,1001,100,95,1,"4/10/23 12:17","R_232HHadRpIa99J1",NA,NA,NA,NA,1001,1001,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434520b-2cc9-cfbd-9be0-4665a4b53512",19,2,1,6,1,2,5,2,1001,"","",""
"4/10/23 12:13","4/10/23 12:17",0,1002,100,230,1,"4/10/23 12:17","R_4O2UENuJtneXqKd",NA,NA,NA,NA,1002,1002,"anonymous","EN",6,1,4,1,1,6,"Machines are more safe as your research says.",2,2,50,80,NA,"",NA,NA,1,70,"643451a3-7717-be74-c43a-3549d3db0155",19,1,4,15,8,-3105,2,2,1002,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:16","4/10/23 12:17",0,1003,100,93,1,"4/10/23 12:17","R_1otoSWTfTaQR5TF",NA,NA,NA,NA,1003,1003,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345258-ca4d-dd39-0153-af0e12148568",68,2,2,1,1,6,9,2,1003,"","",""
"4/10/23 12:17","4/10/23 12:17",0,1004,100,43,1,"4/10/23 12:17","R_2AFhRo26uMbGMyp",NA,NA,NA,NA,1004,1004,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345284-49f0-a610-ebef-419f80be75ce",47,2,8,1,1,6,10,3,1004,"","",""
"4/10/23 12:16","4/10/23 12:17",0,1005,100,47,1,"4/10/23 12:17","R_2wAC35qb33VS2Fu",NA,NA,NA,NA,1005,1005,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434525c-d5dd-5698-f086-0e7216e14de0",30,1,8,15,16,2,8,1,1005,"","",""
"4/10/23 12:17","4/10/23 12:17",0,1006,100,41,1,"4/10/23 12:17","R_25vle0UEUBSIOD0",NA,NA,NA,NA,1006,1006,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345253-a2c5-0584-0b2a-8f90c47074e6",35,2,5,1,1,6,1,2,1006,"","",""
"4/10/23 12:14","4/10/23 12:17",0,1007,100,166,1,"4/10/23 12:17","R_1nPgudpOj7ZOzYZ",NA,NA,NA,NA,1007,1007,"anonymous","EN",6,1,4,1,1,2,"I know technology has come a long way, just not ready to fully trust it. ",2,2,79,81,NA,"",NA,NA,1,66,"643451d2-0d64-29fa-ab40-4e9c4c37eeb5",30,1,24,1,1,7,10,1,1007,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:14","4/10/23 12:17",0,1008,100,181,1,"4/10/23 12:17","R_6gLrT4Wc0E1NcZ3",NA,NA,NA,NA,1008,1008,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451be-1ac7-1fe5-e103-637b48da6e2d",68,2,11,1,1,7,1,1,1008,"","",""
"4/10/23 12:17","4/10/23 12:17",0,1009,100,31,1,"4/10/23 12:17","R_x4Kt48KK0d1xxPX",NA,NA,NA,NA,1009,1009,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345268-6642-6d53-cb25-0ad83e9b904a",23,2,21,4,1,6,8,3,1009,"","",""
"4/10/23 12:17","4/10/23 12:17",0,1010,100,25,1,"4/10/23 12:17","R_1rwwq1aGld6lY2g",NA,NA,NA,NA,1010,1010,"anonymous","EN",7,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345292-5009-3bc3-fc12-76d091cbb349",37,1,13,2,1,5,3,3,1010,"","",""
"4/10/23 12:16","4/10/23 12:17",0,1011,100,93,1,"4/10/23 12:17","R_2YnVxuSOAmwGqsU",NA,NA,NA,NA,1011,1011,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523d-757f-b4c4-e2c4-257e1c6b02a2",54,2,23,1,1,8,3,2,1011,"","",""
"4/10/23 12:16","4/10/23 12:17",0,1012,100,89,1,"4/10/23 12:17","R_2PdOzpjwob8bOj5",NA,NA,NA,NA,1012,1012,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345260-5e92-1033-f490-d56a50627934",56,2,3,1,1,6,9,2,1012,"","",""
"4/10/23 12:16","4/10/23 12:17",0,1013,100,67,1,"4/10/23 12:17","R_2vhJdIujP4YeJhb",NA,NA,NA,NA,1013,1013,"anonymous","EN",7,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345245-cae6-e9e1-e81d-e51b20024a71",26,2,1,2,3,4,4,3,1013,"","",""
"4/10/23 12:15","4/10/23 12:17",0,1014,100,127,1,"4/10/23 12:17","R_24AC2ynBn8PmIYe",NA,NA,NA,NA,1014,1014,"anonymous","EN",6,1,4,1,2,1,"I wanna stay in control ",1,2,100,86,NA,"",NA,NA,1,85,"6434520d-99a7-a05d-f924-239b1939ef41",20,1,2,2,1,2,1,3,1014,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:17","4/10/23 12:17",0,1015,100,48,1,"4/10/23 12:17","R_33lFAQrmgvujOJ8",NA,NA,NA,NA,1015,1015,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345251-da49-3401-9cca-7c48ff8896f6",22,2,1,1,14,1,4,2,1015,"","",""
"4/10/23 12:17","4/10/23 12:17",0,1016,100,57,1,"4/10/23 12:17","R_1E7iqepli71yAaQ",NA,NA,NA,NA,1016,1016,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434525f-870b-2cd5-e599-2a3e6c53adcb",56,2,6,1,1,6,5,4,1016,"","",""
"4/10/23 12:17","4/10/23 12:17",0,1017,100,32,1,"4/10/23 12:17","R_3hotkJn4SSwtz6d",NA,NA,NA,NA,1017,1017,"anonymous","EN",6,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434526f-f1a4-adbb-e7c1-c45757ccb4b1",57,1,-3105,1,1,8,2,4,1017,"","",""
"4/10/23 12:17","4/10/23 12:17",0,1018,100,56,1,"4/10/23 12:18","R_ef94kXwWOfKO1TX",NA,NA,NA,NA,1018,1018,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434526b-7bc8-d7f7-6eb4-ae74383d45b8",68,1,9,1,1,8,5,2,1018,"","",""
"4/10/23 12:17","4/10/23 12:18",0,1019,100,42,1,"4/10/23 12:18","R_1hDNbq9rLl8j3j9",NA,NA,NA,NA,1019,1019,"anonymous","EN",7,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345268-b47a-0480-4e54-5b36b943b912",25,1,2,2,1,2,2,2,1019,"","",""
"4/10/23 12:17","4/10/23 12:18",0,1020,100,49,1,"4/10/23 12:18","R_27x4K5KXzqVxNPC",NA,NA,NA,NA,1020,1020,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345275-1dcb-92c0-088f-e17b3a1c7bf9",23,1,9,1,2,2,4,3,1020,"","",""
"4/10/23 12:12","4/10/23 12:18",0,1021,100,323,1,"4/10/23 12:18","R_21G1AXV5S9dQeHP",NA,NA,NA,NA,1021,1021,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434516e-45b4-628c-89ea-324cd342025a",18,1,1,1,2,2,4,4,1021,"","",""
"4/10/23 12:15","4/10/23 12:18",0,1022,100,158,1,"4/10/23 12:18","R_RCDY509IZSViQ93",NA,NA,NA,NA,1022,1022,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,5,"The car will do mostly everything but the human will still have control",50,40,1,60,"6434521d-ea12-b71b-e6ac-f1b3650cd72c",33,2,4,1,1,2,10,3,1022,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 12:16","4/10/23 12:18",0,1023,100,118,1,"4/10/23 12:18","R_29m5iyT4P6Gz5DO",NA,NA,NA,NA,1023,1023,"anonymous","EN",6,1,4,1,2,6,"It’s safer then driving with self drive",1,1,81,84,NA,"",NA,NA,1,84,"64345258-011a-bf0d-53c3-090bb7288159",22,1,1,2,16,1,1,1,1023,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 12:17","4/10/23 12:18",0,1024,100,37,1,"4/10/23 12:18","R_3MPXBndxGQ0Yx6j",NA,NA,NA,NA,1024,1024,"anonymous","EN",8,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345263-7970-615f-8985-7b18c12f7779",33,1,7,2,1,2,3,3,1024,"","",""
"4/10/23 12:17","4/10/23 12:18",0,1025,100,48,1,"4/10/23 12:18","R_yr59Wpum0xF8K6B",NA,NA,NA,NA,1025,1025,"anonymous","EN",9,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345267-e120-a7c2-23e0-71fd03e3732d",20,1,1,1,1,2,6,3,1025,"","",""
"4/10/23 12:13","4/10/23 12:18",0,1026,100,295,1,"4/10/23 12:18","R_33EmWQcHVQRct6n",NA,NA,NA,NA,1026,1026,"anonymous","EN",6,1,4,1,1,3,"I want some control. ",2,2,50,64,NA,"",NA,NA,1,71,"64345174-fbb7-3b1e-575f-5c1238fdd926",68,1,14,1,1,5,2,3,1026,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:14","4/10/23 12:18",0,1027,100,215,1,"4/10/23 12:18","R_r39H1Sto0weVuVz",NA,NA,NA,NA,1027,1027,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,2,"don't think many people what to give up driving",20,19,1,30,"643451d2-bf34-5c4d-e34f-2d611b39b33d",55,1,9,1,1,8,3,3,1027,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 12:15","4/10/23 12:18",0,1028,100,136,1,"4/10/23 12:18","R_3JaXSttD7DZTrdk",NA,NA,NA,NA,1028,1028,"anonymous","EN",6,1,4,1,1,6,"Good brand ",1,1,100,90,NA,"",NA,NA,1,100,"6434523a-3763-e6f8-68d6-4b68b771580e",45,1,19,1,1,1,10,3,1028,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 12:17","4/10/23 12:18",0,1029,100,51,1,"4/10/23 12:18","R_XU3WTKRE98qoTap",NA,NA,NA,NA,1029,1029,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523e-dde1-669e-b993-55111e9e86f0",31,1,1,2,1,2,9,3,1029,"","",""
"4/10/23 12:16","4/10/23 12:18",0,1030,100,94,1,"4/10/23 12:18","R_3lJhp9Zt957ekjt",NA,NA,NA,NA,1030,1030,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523c-2690-bfda-c3e4-d4f9a1d5954e",21,2,10,1,1,4,10,3,1030,"","",""
"4/10/23 12:14","4/10/23 12:18",0,1031,100,195,1,"4/10/23 12:18","R_1gkiqgteohUkfSD",NA,NA,NA,NA,1031,1031,"anonymous","EN",6,1,4,1,1,NA,"",1,2,NA,NA,6,"It's better if it is self driving to do so for all options.",11,13,1,26,"643451e9-b953-d364-e7b5-5d416b0c2144",52,2,3,3,1,4,9,1,1031,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 12:16","4/10/23 12:18",0,1032,100,104,1,"4/10/23 12:18","R_BK9aGeM13DNqOS5",NA,NA,NA,NA,1032,1032,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434523f-507e-04b1-1321-a0de15ca8960",80,2,6,1,1,4,8,1,1032,"","",""
"4/10/23 12:16","4/10/23 12:18",0,1033,100,85,1,"4/10/23 12:18","R_QbMwg2Cwddzmxk5",NA,NA,NA,NA,1033,1033,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345242-bee1-f47a-6f83-e91a859c3f3f",22,1,6,1,1,5,7,1,1033,"","",""
"4/10/23 12:15","4/10/23 12:18",0,1034,100,165,1,"4/10/23 12:18","R_A7eQuleZ2tPuxm9",NA,NA,NA,NA,1034,1034,"anonymous","EN",6,1,4,1,1,4,"The vehicle can control most things while I would still have some control ",2,2,28,22,NA,"",NA,NA,1,39,"6434522e-8a1a-9d75-e5f2-c3b3554d1c40",22,1,15,1,1,4,5,3,1034,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:17","4/10/23 12:18",0,1035,100,69,1,"4/10/23 12:18","R_BVOI2IT9qdcRk77",NA,NA,NA,NA,1035,1035,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345291-f205-7fe9-4c1f-9e7962dfab4d",23,2,9,1,1,6,2,2,1035,"","",""
"4/10/23 12:17","4/10/23 12:18",0,1036,100,60,1,"4/10/23 12:18","R_3qajFJbkCX4K5bK",NA,NA,NA,NA,1036,1036,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345288-82a2-da15-d968-d259cd447940",75,2,9,1,1,8,3,2,1036,"","",""
"4/10/23 12:17","4/10/23 12:18",0,1037,100,47,1,"4/10/23 12:18","R_2uJ04FYAlvuNQqF",NA,NA,NA,NA,1037,1037,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345292-f32d-a9a8-c8a6-e54e1c1fa3ec",37,1,14,1,1,6,10,3,1037,"","",""
"4/10/23 12:14","4/10/23 12:18",0,1038,100,209,1,"4/10/23 12:18","R_2Ey34ZxpZkY6fsO",NA,NA,NA,NA,1038,1038,"anonymous","EN",6,1,4,1,1,5,"I dont want it to do everything for me",2,2,50,74,NA,"",NA,NA,1,4,"643451d0-b6f1-e5cb-6008-709dac4eb31e",36,2,6,1,1,2,3,3,1038,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 12:15","4/10/23 12:18",0,1039,100,147,1,"4/10/23 12:18","R_30uk4pAd0npNn1D",NA,NA,NA,NA,1039,1039,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643451fd-06b4-4540-ee43-292a6e1a20d5",52,1,18,1,1,7,3,1,1039,"","",""
"4/10/23 12:15","4/10/23 12:18",0,1040,100,168,1,"4/10/23 12:18","R_1QL54OLuhtO4T9h",NA,NA,NA,NA,1040,1040,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"it looks much better than human",100,100,1,100,"643451ef-0f22-3fb6-2c19-d6d742706b0c",27,1,19,16,1,8,3,1,1040,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 12:17","4/10/23 12:18",0,1041,100,74,1,"4/10/23 12:18","R_3fiPtPqj0mfvFTu",NA,NA,NA,NA,1041,1041,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64345271-a71d-60da-d00c-8bf01a8e4d58",21,1,1,2,1,6,1,2,1041,"","",""
