StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,att_1,att_2,comp_0,pref_you,pref_you_explain,purchase_you_5,comp_2,comp_3,safety_you_1,safety_AV_1_1,trust_you_1,trust_AV_1_1,identity_you_1,skills_you_1,control_you_1,pref_others,pref_others_explain,purchase_others_5,safety_others_1,safety_AV_2_1,trust_others_1,trust_AV_2_1,identity_others_1,skills_others_1,control_others_1,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,dr_history_1,ai_knowledge_1,workerID,hitID,assignmentID,FL_8_DO,av_you_DO,mediators_you_DO,av_others_DO,mediators_others_DO
10/9/23 13:47,10/9/23 13:56,0,70.114.129.10,100,521,1,10/9/23 13:56,R_2tJeBD5An9RF18f,,,,,30.5154,-97.6689,anonymous,EN,1,4,1,1,6,"Considering all the vehicles are priced equally, I'd choose the option with the greatest technological features.  Even if there are issues in the beginning, over time improvements and updates would build on the existing capabilities, though for level 6 autonomous driving I would expect that extremely rigorous testing had been done and completed before sales were allowed.",100,2,4,95,85,95,90,60,60,30,,,,,,,,,,,1,,3,,45,4,,1,29,70,ASIQ2NKKUZ6W8,372AGES0I41X6111P6CLJFNYWQRRXT,32AT8R96GM5KCW4CPS64E2PJ74ZUSU,FL_51,scale_you|trust_AV_1|trust_you|safety_you|safety_AV_1,agree|control_you|identity_you|skills_you,,
10/9/23 13:52,10/9/23 13:56,0,76.84.197.25,100,223,1,10/9/23 13:56,R_40Wat8nUs2VwNe9,,,,,40.6734,-95.8635,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,6,I think it would be safest.,76,66,90,62,81,50,87,50,2,,3,,51,3,,1,36,33,A3AJX33U1PQENS,35U0MRQMUJ325Z4QXZUZ1ZL85SZOVE,3UWN2HHPUZ17H6K3SRUI07XPZ8BSN5,FL_53,,,scale_others|trust_others|safety_others|trust_AV_2|safety_AV_2,agree2|identity_others|skills_others|control_others
10/9/23 13:52,10/9/23 13:56,0,24.127.180.222,100,209,1,10/9/23 13:56,R_2urfo7Ayf4QkmaE,,,,,42.331,-83.3785,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,6,Because many people are terrible distracted drivers.,100,19,50,13,59,50,100,83,1,,3,,64,2,,1,48,80,A277TORAC9OCGP,3HFWPF5AK9FXRIU0K652293QBX9S3I,3DYGAII7PM4V7BH3G2I59WNJHZRQPA,FL_53,,,scale_others|safety_others|safety_AV_2|trust_AV_2|trust_others,agree2|skills_others|identity_others|control_others
10/9/23 13:51,10/9/23 13:56,0,75.117.226.207,100,276,1,10/9/23 13:56,R_2CeRuWjjT9iX1Ff,,,,,41.4078,-92.9172,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,5,It will be the safest type but with some human control. ,93,45,85,69,83,40,64,55,1,,3,,53,4,,1,37,65,A2VGEE0ZIZ8CBQ,38EHZ67RIMOVNZTJVOG09UTTNDWMG8,3TR2532VIQQ6BIVL6GZN6VKG8Z76JR,FL_53,,,scale_others|trust_others|trust_AV_2|safety_others|safety_AV_2,agree2|skills_others|control_others|identity_others
10/9/23 13:52,10/9/23 13:56,0,75.148.54.121,100,258,1,10/9/23 13:56,R_3m82KrT8q4O621H,,,,,44.4019,-122.7334,anonymous,EN,1,4,2,1,,,,1,4,,,,,,,,4,"Personally, I would like to have some control over the operation of my vehicle.",9,26,63,80,63,0,91,100,1,,3,,44,4,,1,25,60,A2SYDUCCGFFNZ4,3NRZ1LDP7W21ZJL1DWWHB53U381ZP6,3PPTZCWALRGPLFJ93BG70UPXRYXZQ3,FL_53,,,scale_others|safety_others|trust_AV_2|safety_AV_2|trust_others,agree2|skills_others|identity_others|control_others
10/9/23 13:47,10/9/23 13:56,0,75.113.187.24,100,549,1,10/9/23 13:56,R_2zvxR115P8GuIpm,,,,,35.4145,-119.0403,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,"I don't think I trust the automated system completely with anything like steering, accelerating and decelerating. I'd ideally like to have some human control over those things.",10,80,67,85,68,19,97,96,2,,3,,58,3,,1,40,56,A3TMVAECAVF9X5,3HEADTGN2PO52CW6PRB3VUQDGFJRVQ,35K3O9HUAC9UJV24T8R03LK1WQ9EFC,FL_53,,,scale_others|safety_others|safety_AV_2|trust_others|trust_AV_2,agree2|control_others|identity_others|skills_others
10/9/23 13:50,10/9/23 13:56,0,41.80.113.222,100,357,1,10/9/23 13:56,R_2VxvkyJbDCMl9gW,,,,,-1.2841,36.8155,anonymous,EN,1,4,1,1,1,I would like to be in control,7,2,4,95,50,98,50,100,100,100,,,,,,,,,,,1,,1,,31,4,,1,11,15,A2ADQ1YRXFBEF0,3P458N04Q1DG2HKGAGXKI7FQKYBX2K,3JV9LGBJWUAM9MBOY60EQIER17IGOK,FL_51,scale_you|trust_you|trust_AV_1|safety_you|safety_AV_1,agree|identity_you|skills_you|control_you,,
10/9/23 13:50,10/9/23 13:56,0,76.190.202.26,100,406,1,10/9/23 13:56,R_2ebyEAcXASdgvHw,,,,,41.947,-80.5492,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,1,I don't think the self driving cars are that great yet.,8,80,10,81,2,50,95,92,2,,3,,70,3,,1,52,35,A5Z9DOJRPICW1,3TCFMTM8HEK8CGZN3NCDNYBPFJX12X,384PI804XTX4WASWRLSKPV1CRFZ0S1,FL_53,,,scale_others|trust_AV_2|safety_others|trust_others|safety_AV_2,agree2|identity_others|skills_others|control_others
10/9/23 13:52,10/9/23 13:57,0,68.7.0.248,100,278,1,10/9/23 13:57,R_25BpnyAppLtugbh,,,,,32.6755,-117.0921,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,I think that people will always need to be alert in case the car can't react in time.,20,55,55,60,40,65,80,75,1,,2,,27,4,,1,10,30,AMLE1FC3SQVL8,3BCRDCM0ODQY0I4AYZUYIQO04UYK6Z,3Z9WI9EOZ0KHJRLKKKQ3419JW2PHK4,FL_53,,,scale_others|trust_AV_2|safety_others|trust_others|safety_AV_2,agree2|control_others|identity_others|skills_others
10/9/23 13:53,10/9/23 13:57,0,184.53.16.90,100,234,1,10/9/23 13:57,R_sIrbWMIDkl8c4Pn,,,,,47.6034,-122.3414,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,1,I don't trust self driving vehicles,0,21,0,80,0,87,100,100,2,,3,,32,2,,1,19,50,A303XXEU7Q3VD5,3PEG1BH7AEN46UL5UQB6T6ASIV9KBK,34PGFRQONP745XARXYCR4PJTW12JW7,FL_53,,,scale_others|trust_others|safety_AV_2|safety_others|trust_AV_2,agree2|skills_others|control_others|identity_others
10/9/23 13:54,10/9/23 13:57,0,98.226.203.1,100,142,1,10/9/23 13:57,R_29543CW93ooQaSC,,,,,41.9017,-87.6563,anonymous,EN,1,4,1,1,1,"Right now, the technology is not mature or safe enough to consider buying anything other than Level 1 in my opinion. When the technology is regulated and known to be effective, I will consider upgrading to another level of automation. ",30,2,4,90,65,100,55,30,100,100,,,,,,,,,,,1,,3,,35,4,,1,15,15,AXTDEGFFQ0ZE7,39TX062QX1K5NZGZEGBP1HKIQCBX3V,3S0TNUHWKUEGCAEHPZAANBLU9A4D8A,FL_51,scale_you|safety_you|trust_you|safety_AV_1|trust_AV_1,agree|control_you|skills_you|identity_you,,
10/9/23 13:54,10/9/23 13:57,0,68.56.35.252,100,190,1,10/9/23 13:57,R_3DEXNEMCJyN4aqt,,,,,42.9285,-83.6332,anonymous,EN,1,4,1,1,6,Self driving system avoid accidents,70,3,4,66,72,84,43,36,62,70,,,,,,,,,,,2,,3,,32,5,,1,12,22,A3HTB3GF87Y1JV,3XQ4XW3OD98860YHG6RXJZYY5J9S27,3P1L2B7AD2L2VEPP9XXU3AJZXO1LOS,FL_51,scale_you|safety_you|trust_you|trust_AV_1|safety_AV_1,agree|identity_you|control_you|skills_you,,
10/9/23 13:49,10/9/23 13:57,0,67.149.145.170,100,475,1,10/9/23 13:57,R_11hnSjD5DzpAGxg,,,,,42.558,-82.998,anonymous,EN,1,4,1,1,1,I prefer all human control because in my opinion that is safer than self driving cars. ,0,3,4,100,12,91,0,85,99,100,,,,,,,,,,,2,,3,,29,4,,1,15,0,A2GZNOA5CIVKUB,3UEDKCTP9VMH4IIFH9ZQO4OWZ5IK7Y,3YOH7BII0A3M1SG4P977J20S4HYKVV,FL_51,scale_you|safety_AV_1|trust_you|trust_AV_1|safety_you,agree|skills_you|control_you|identity_you,,
10/9/23 13:55,10/9/23 13:57,0,35.148.55.165,100,100,1,10/9/23 13:57,R_2D6vmwPjGA3xny8,,,,,45.5428,-94.1871,anonymous,EN,1,4,1,1,2,I'm not ready to give in to AI,2,1,4,64,53,65,46,51,91,100,,,,,,,,,,,2,,3,,33,3,,1,16,40,A2EQRT1VY6S9KS,3AC6MFV69KE9M2NDUJOC2W13HHRZH1,3PS7W85Z80YN74TOGHG3SBYRW2AT9Y,FL_51,scale_you|trust_AV_1|trust_you|safety_AV_1|safety_you,agree|identity_you|skills_you|control_you,,
10/9/23 13:54,10/9/23 13:57,0,107.122.189.91,100,178,1,10/9/23 13:57,R_2PdRVuEzmuH2ZQd,,,,,39.037,-77.0412,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,5,For my own safety I prefer to remove the option of human error but maybe not completely because it makes me nervous. ,89,40,84,36,84,56,63,73,2,,3,,28,4,,1,11,47,A24E737D0977EH,3PEG1BH7AEN46UL5UQB6T6ASIV9KBK,37QW5D2ZRHIMEZXZMP5ZIA7UADDS8I,FL_53,,,scale_others|safety_AV_2|safety_others|trust_others|trust_AV_2,agree2|skills_others|identity_others|control_others
10/9/23 13:49,10/9/23 13:57,0,76.132.88.41,100,497,1,10/9/23 13:57,R_1lxxfU5VLJTBs0W,,,,,37.7045,-122.0742,anonymous,EN,1,4,1,2,1,i dont trust machine,0,1,4,90,50,50,50,50,100,100,,,,,,,,,,,2,,2,,48,5,,1,24,50,A39L5W9N08RN33,3WYZV0QBFJ9AQUKCT9QVJ0IUE4OXBM,30H4UDGLT3E4MWJBO9BOSN3E7YSMPH,FL_51,scale_you|safety_AV_1|trust_you|trust_AV_1|safety_you,agree|control_you|identity_you|skills_you,,
10/9/23 13:56,10/9/23 13:57,0,45.42.190.216,100,99,1,10/9/23 13:57,R_3ND12e0q5XY0rfd,,,,,38.8865,-77.0911,anonymous,EN,1,4,1,1,,,,2,2,,,,,,,,3,self driveibg s most important,86,77,79,66,86,66,81,88,2,,1,,33,6,,1,92,100,A2HDEWY0ISLL7X,3WRAAIUSBJV57KFKNVQZOPYOWM3XAR,33FBRBDW6PV67I83P3FZ353COALC82,FL_53,,,scale_others|safety_AV_2|safety_others|trust_AV_2|trust_others,agree2|identity_others|skills_others|control_others
10/9/23 13:48,10/9/23 13:57,0,73.157.0.120,100,557,1,10/9/23 13:57,R_1dtcDqBvpdMQVzM,,,,,47.2573,-122.4921,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,1,I need to learn more before going with automation driving.  ,30,50,60,0,30,30,100,50,1,,1,,43,3,,1,25,13,A27U34JQKVDTA3,3TCFMTM8HEK8CGZN3NCDNYBPFJX12X,3EG49X351V87620ANKEOX4SVJXLX65,FL_53,,,scale_others|trust_others|safety_others|trust_AV_2|safety_AV_2,agree2|identity_others|control_others|skills_others
10/9/23 13:55,10/9/23 13:58,0,98.114.42.222,100,187,1,10/9/23 13:58,R_2RUfPYwkatCJ2Xd,,,,,39.9206,-75.1826,anonymous,EN,1,4,1,1,5,I'd like to retain the choice of ultimate control.,64,2,4,88,69,100,95,71,93,96,,,,,,,,,,,2,,3,,56,5,,1,44,28,A2NEFRREWF33YP,360ZO6N6J1FG8P6BHIAQHD76J01M9H,3CCZ6YKWR8FLM2IYFLY5PVSDGZF95E,FL_51,scale_you|trust_you|trust_AV_1|safety_AV_1|safety_you,agree|skills_you|identity_you|control_you,,
10/9/23 13:51,10/9/23 13:58,0,152.22.74.24,100,377,1,10/9/23 13:58,R_xA9B56XZsGm4tiN,,,,,36.0217,-79.7839,anonymous,EN,1,4,1,1,,,,1,4,,,,,,,,1,humans should still be totally in charge of driving. AI driving is still not ready yet,24,58,52,64,40,53,100,90,1,,3,,45,4,,1,31,44,A2Z5SA1J1XN84J,3L60IFZKF3ENVHNJOXI52PXYLRAHHT,36DSNE9QZ6UW0O1P6CLHNV67TZ2JOU,FL_53,,,scale_others|safety_others|trust_others|safety_AV_2|trust_AV_2,agree2|skills_others|control_others|identity_others
10/9/23 13:52,10/9/23 13:58,0,72.135.193.95,100,373,1,10/9/23 13:58,R_ZmiCudxG4Bpz8v7,,,,,44.0197,-88.5514,anonymous,EN,1,4,1,1,3,i did my best ofknowledge,80,2,2,69,70,72,83,59,43,68,,,,,,,,,,,2,,3,,34,5,,2,32,36,AGQ38QZYDWFO8,35U0MRQMUJ325Z4QXZUZ1ZL85SZOVE,3YW4XOSQKRHKIC5IC9RKI12AH4K1UF,FL_51,scale_you|safety_you|trust_you|safety_AV_1|trust_AV_1,agree|control_you|skills_you|identity_you,,
10/9/23 13:53,10/9/23 13:58,0,47.185.94.237,100,279,1,10/9/23 13:58,R_2BeotDLsYmDcA5h,,,,,32.9321,-97.2834,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,I think 4 because while having the system will help some people others are just fine driving alone. 4 gives you at least an option.,36,66,66,66,50,68,74,76,1,,3,,37,4,,1,18,38,AI9QOT5C5DN1P,37SQU136V7K1NVHRKJCZIF1KNDJ11G,3WLEIWSYHPDM2BHUVEKZ45NPF242H4,FL_53,,,scale_others|safety_others|safety_AV_2|trust_AV_2|trust_others,agree2|identity_others|control_others|skills_others
10/9/23 13:52,10/9/23 13:58,0,184.88.82.236,100,388,1,10/9/23 13:58,R_Q4HQCXKRi16nSWl,,,,,28.9025,-81.248,anonymous,EN,1,4,1,1,2,I still do not completely trust them,24,2,4,100,52,100,50,96,88,96,,,,,,,,,,,2,,3,,50,3,,1,31,91,A1ROEDVMTO9Y3X,3AC6MFV69KE9M2NDUJOC2W13HHRZH1,37WLF8U1WQM1M213O1ZZ7AKTNO2K6Z,FL_51,scale_you|safety_AV_1|trust_AV_1|safety_you|trust_you,agree|control_you|skills_you|identity_you,,
10/9/23 13:52,10/9/23 13:58,0,98.243.77.39,100,342,1,10/9/23 13:58,R_3JfPMaLsypBbnin,,,,,42.6734,-82.7736,anonymous,EN,1,4,1,1,1,"Even with technology, it can fail also. It is humans that program these cars, and there is just not enough data to prove they are safer.",0,1,4,100,0,100,0,100,100,100,,,,,,,,,,,1,,3,,48,4,,1,38,0,A17IE2U5GB0BWP,31YWE12TE08NOIHMGSEFEYWYVEXX70,3IKZ72A5B5CYD1FHM7UJT8EAAIHNFH,FL_51,scale_you|trust_AV_1|safety_AV_1|safety_you|trust_you,agree|skills_you|identity_you|control_you,,
10/9/23 13:54,10/9/23 13:58,0,71.88.26.68,100,239,1,10/9/23 13:58,R_2RPLy1AO6W77DON,,,,,34.8939,-81.834,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,5,I wanted to leave a little jobs for humans.,81,34,67,75,77,25,82,61,1,,3,,37,3,,1,21,24,A38PC570ZB9OWL,3126F2F5F8Z3OOU5H9I4QV2CF2SEPF,3TXWC2NHN0MMS4G9RHBDI625UJVS97,FL_53,,,scale_others|trust_others|trust_AV_2|safety_others|safety_AV_2,agree2|skills_others|identity_others|control_others
10/9/23 13:53,10/9/23 13:58,0,96.242.156.128,100,309,1,10/9/23 13:58,R_RlwJVnpKuziaEkp,,,,,40.7873,-74.3211,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,5,I think it's good to have humans be somewhat aware of their surroundings.,35,26,90,40,75,50,77,78,2,,1,,35,4,,1,19,37,A1SMYB7YESWB29,3YZ7A3YHR5P05XH4YPTVH61APT0S58,3PEIJLRY6UP50HFGE2RSVYR87ZHWX8,FL_53,,,scale_others|safety_AV_2|trust_AV_2|safety_others|trust_others,agree2|skills_others|control_others|identity_others
10/9/23 13:47,10/9/23 13:58,0,72.182.192.87,100,695,1,10/9/23 13:58,R_1mkjiDxtch7VcUc,,,,,32.8489,-96.9667,anonymous,EN,1,4,2,1,,,,2,4,,,,,,,,6,I think the driverless cars will end up being safer and having less accidents than those being driven by people.,100,45,67,41,69,84,98,88,2,,1,,52,2,,2,0,0,A2TG7EEQ2XG2IK,3QD8LUVX4XU81E33SZZIGEI2482X5L,3VHP9MDGROGFMXIQXHL5DXKYBE0CFL,FL_53,,,scale_others|trust_others|safety_others|trust_AV_2|safety_AV_2,agree2|identity_others|control_others|skills_others
10/9/23 13:52,10/9/23 13:58,0,45.42.190.214,100,346,1,10/9/23 13:58,R_38KhB02oC7OlsZP,,,,,38.8865,-77.0911,anonymous,EN,1,4,1,1,4,It was my opinion.,63,2,4,41,54,63,67,57,71,73,,,,,,,,,,,2,,3,,32,4,,1,10,93,A2S9O0W8SRVAH8,3VI0PC2ZAYGU9O9LXEVHPKITL37OXH,3QAVNHZ3EN0DTAVOZESC2FZU872ALN,FL_51,scale_you|safety_AV_1|trust_AV_1|trust_you|safety_you,agree|control_you|identity_you|skills_you,,
10/9/23 13:54,10/9/23 13:58,0,107.195.109.243,100,252,1,10/9/23 13:58,R_XBsvYnXvfZ6r0m5,,,,,29.5593,-97.9631,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,Humans would have more control but with automated help with this option,0,24,57,23,53,43,31,38,2,,1,,45,3,,1,27,70,A1T0ND039EWAVV,3J5XXLQDHM7DJAB4E1A7DWNXA143VZ,39GAF6DQWSWKVRUIHZ1PEN4TVB11VC,FL_53,,,scale_others|trust_others|safety_others|trust_AV_2|safety_AV_2,agree2|identity_others|skills_others|control_others
10/9/23 13:51,10/9/23 13:58,0,73.236.112.142,100,461,1,10/9/23 13:58,R_1NbhucH7S5RaJXz,,,,,41.3733,-79.6708,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,"I don't really like the idea of the car doing all the work, and I do understand humans are flawed too. I chose level 4 because the car controls some of the tasks, and the human has to control others.",0,50,50,70,30,30,70,70,1,,3,,36,4,,2,0,10,A25PFSORDO3SWQ,344M16OZKIB3L3IS1U5CM6XHFNRENJ,3BQU611VFQG4NPKAIBBM1BXF2V399A,FL_53,,,scale_others|trust_AV_2|trust_others|safety_AV_2|safety_others,agree2|control_others|identity_others|skills_others
10/9/23 13:54,10/9/23 13:58,0,74.141.194.8,100,287,1,10/9/23 13:58,R_3dB6sJaiqRyeGWZ,,,,,39.0055,-84.6006,anonymous,EN,1,4,1,2,1,I like driving and am not interested in a self-driving car at this time.,15,2,4,94,16,100,20,94,89,97,,,,,,,,,,,2,,3,,71,4,,1,65,13,A3CCFD0700KTPV,3D06DR5225FUD8GG9OOQD8IQPIJMAW,38F71OA9GUSSVJUHA6FJGTPA5S0MF9,FL_51,scale_you|safety_you|safety_AV_1|trust_you|trust_AV_1,agree|control_you|skills_you|identity_you,,
10/9/23 13:56,10/9/23 13:58,0,206.71.220.132,100,152,1,10/9/23 13:58,R_3hbEsmRfOrOtr7N,,,,,40.0314,-91.0741,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,3,"I don't fully trust automated vehicles to work right, so I still want the people to have a good amount of control.",4,44,34,50,45,50,68,88,2,,3,,23,3,,1,7,19,A3UE5B5KN7AY9W,3KWGG5KP6JYI6NDET2KHJ38EPL4MCY,3R2UR8A0IBCXV86ENG0IE4EM4XKOXQ,FL_53,,,scale_others|trust_others|trust_AV_2|safety_AV_2|safety_others,agree2|control_others|skills_others|identity_others
10/9/23 13:51,10/9/23 13:59,0,73.214.162.164,100,452,1,10/9/23 13:59,R_1Fs4wLDRj7HfdZp,,,,,40.3469,-79.8689,anonymous,EN,1,4,1,1,6,I believe the automated system would be safe enough to trust and with my added help it could overall drive.,100,2,4,95,100,95,100,80,100,100,,,,,,,,,,,1,,1,,36,4,,1,25,90,A3OF8TUITB6QX4,36U4VBVNQO95PX76K11YZ8OU28ARU1,336YQZE83WA0TM1S4U2AUHYXGYSM5W,FL_51,scale_you|trust_AV_1|safety_you|trust_you|safety_AV_1,agree|skills_you|control_you|identity_you,,
10/9/23 13:54,10/9/23 13:59,0,130.127.255.220,100,258,1,10/9/23 13:59,R_2AQLEmqm4GPr6vq,,,,,34.6805,-82.8231,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,I think people will be nervous to five up their role and turn it over strictly to the car.,39,84,84,81,70,13,78,55,1,,3,,57,5,,1,41,15,A4IX0UUC3A3GY,3W31J70BASSNGZDB8Q714QGA0G9KCR,3D8YOU6S9FGFPY6FIF31DXTRPF96UR,FL_53,,,scale_others|trust_others|safety_others|safety_AV_2|trust_AV_2,agree2|identity_others|skills_others|control_others
10/9/23 13:42,10/9/23 13:59,0,47.134.97.23,100,1000,1,10/9/23 13:59,R_1Sz5kuePJ3h5tAd,,,,,36.9779,-76.6329,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,I would much rather mainly see human intervention with the added feature of decelerated movement,17,45,28,52,21,75,78,80,1,,1,,73,4,,1,45,26,A2P1ZOAA5DV69P,3RIHDBQ1NEU9NVOUFUYIUU5U2D9MH7,37ZHEEHM6XIEU471M5CSW23N7D2378,FL_53,,,scale_others|trust_others|safety_AV_2|trust_AV_2|safety_others,agree2|control_others|skills_others|identity_others
10/9/23 13:52,10/9/23 13:59,0,72.205.253.42,100,391,1,10/9/23 13:59,R_3fUXLtBVHF05AJk,,,,,37.7076,-97.3637,anonymous,EN,1,4,1,1,2,Because I don't feel comfortable driving and not being in control at all.,20,2,4,90,50,80,20,100,100,100,,,,,,,,,,,1,,3,,34,3,,1,20,30,A28J7RKJEPLMWG,3D7VY91L65TZWIL8F2OM8J2W704MBR,3TEM0PF1Q6TYUL9EUVXVUWFCQCJD0E,FL_51,scale_you|trust_you|trust_AV_1|safety_you|safety_AV_1,agree|identity_you|skills_you|control_you,,
10/9/23 13:55,10/9/23 13:59,0,47.203.150.194,100,268,1,10/9/23 13:59,R_Z8M1vFWSspEKgud,,,,,27.1389,-82.4548,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,1,"I'm not sold on automation being reliable and safe, especially with random factors like weather or construction zones.",0,65,50,70,25,25,100,100,1,,3,,43,4,,1,27,30,A2QPMJ4GADLUW2,3VI0PC2ZAYGU9O9LXEVHPKITL37OXH,3GFK2QRXXADWYYV68W8X3F0OE01W5S,FL_53,,,scale_others|trust_AV_2|trust_others|safety_AV_2|safety_others,agree2|skills_others|identity_others|control_others
10/9/23 13:52,10/9/23 13:59,0,24.126.217.54,100,401,1,10/9/23 13:59,R_AuP78Gdo9eFZrAR,,,,,33.5844,-84.3206,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,I still like that the car can drive and monitor the driving environment for the driver. ,50,50,50,61,59,39,100,100,2,,1,,39,3,,1,26,57,ANKDLLQHHM2OH,33KGGVH24UD9DW2KRCX6DO5LSSXX13,3PWWM24LHTUT90G1SAQTRSUQCJA28L,FL_53,,,scale_others|trust_AV_2|safety_others|safety_AV_2|trust_others,agree2|identity_others|skills_others|control_others
10/9/23 13:55,10/9/23 13:59,0,8.28.178.20,100,216,1,10/9/23 13:59,R_7NFJYsEr3MTedW1,,,,,41.8972,-87.6196,anonymous,EN,1,4,1,1,1,I don't trust robots,0,2,4,100,0,100,0,100,100,100,,,,,,,,,,,1,,3,,22,4,,1,5,69,A9UQ3W297H8KC,33KGGVH24UD9DW2KRCX6DO5LSSXX13,3KYQYYSHYW3JX21XWGZ6KXBUOF8DOD,FL_51,scale_you|trust_AV_1|safety_AV_1|trust_you|safety_you,agree|control_you|skills_you|identity_you,,
10/9/23 13:49,10/9/23 13:59,0,70.172.187.42,100,621,1,10/9/23 13:59,R_3fenujLy2TFcZ0F,,,,,41.519,-71.162,anonymous,EN,1,4,1,1,4,I would like to have an equal amount on control of the vehicle and my own fate. Otherwise I will feel uneasy and uncomfortable.,4,2,4,98,47,100,35,28,100,78,,,,,,,,,,,1,,3,,56,4,,1,30,25,AUZNL6ARA1UEC,38LRF35D5LSD6VM49B02HALEWUUU30,3V5Q80FXIYN783AVGTVX0BMFWXJ23U,FL_51,scale_you|safety_AV_1|safety_you|trust_you|trust_AV_1,agree|control_you|skills_you|identity_you,,
10/9/23 13:56,10/9/23 13:59,0,71.162.191.63,100,164,1,10/9/23 13:59,R_1MQFmUPRSRYIk2n,,,,,39.9198,-75.399,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,"I would like for there to be some automation capability, but I would still want people to be mostly involved with the driving process.",36,50,51,64,34,69,93,91,1,,2,,33,5,,1,15,55,A3GAQNTZ1V1VO,3XDJY5RK5SHYOR589P5LRFDKAUQU4L,3R2PKQ87NX4C5AW7BEL4JQ22LK1MI9,FL_53,,,scale_others|trust_AV_2|safety_AV_2|safety_others|trust_others,agree2|identity_others|control_others|skills_others
10/9/23 13:53,10/9/23 13:59,0,165.225.57.171,100,396,1,10/9/23 13:59,R_1hA0JFEQSYHNX8Y,,,,,41.8095,-87.6522,anonymous,EN,1,4,1,1,2,"As this technology is still in its infancy, I am uncertain that all possible scenarios and conditions can be accurately considered.",10,2,4,80,20,70,10,50,80,80,,,,,,,,,,,1,,3,,47,5,,1,32,30,A2YFQK0K6ASPNY,3UAU495MIIO2SKFQS9KU5DJPRLQOUP,37U1UTWH9WIADKXM705US02YOBSR8R,FL_51,scale_you|trust_AV_1|safety_you|safety_AV_1|trust_you,agree|identity_you|control_you|skills_you,,
10/9/23 13:54,10/9/23 14:00,0,66.68.206.33,100,340,1,10/9/23 14:00,R_sFPaQIfZQpuxOal,,,,,31.7596,-106.4884,anonymous,EN,1,4,1,1,1,AI will never be able to predict human behavior.,0,2,4,90,50,100,50,90,100,100,,,,,,,,,,,1,,4,,55,4,,1,34,80,A36QBKROJ4J9EJ,3YZ7A3YHR5P05XH4YPTVH61APT0S58,3ZY8KE4ISKZ8CVEZ2ER4FOC13NQQVT,FL_51,scale_you|safety_you|safety_AV_1|trust_you|trust_AV_1,agree|identity_you|control_you|skills_you,,
10/9/23 13:56,10/9/23 14:00,0,68.191.57.242,100,234,1,10/9/23 14:00,R_3GqwML3ChGA8Cg1,,,,,41.9279,-73.0694,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,6,Automated vehicles are safer than other human drivers. I would feel safer surrounded by self-driving cars than I do surrounded by human drivers.,100,0,95,0,92,81,20,86,1,,3,,29,4,,1,7,87,A3ODL7YVO52NJK,3PR3LXCWSFVR215FVPCZSUN4Q4LX9C,3VD82FOHKRK9SAVJWK4V0RTC3FWOCO,FL_53,,,scale_others|safety_AV_2|trust_AV_2|trust_others|safety_others,agree2|control_others|identity_others|skills_others
10/9/23 13:54,10/9/23 14:00,0,136.175.73.94,100,351,1,10/9/23 14:00,R_u92t7XzZ0LRQLLj,,,,,35.8597,-82.7105,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,So the machine can assist when needed.,50,20,50,30,0,50,71,82,2,,3,,45,1,,1,30,2,A3HPCFDQ9WO7J7,3VLL1PIENQKJEJ90YWJ2M5Y4T35ZOP,37Q970SNZF443ZDEN4WK30KMW781S8,FL_53,,,scale_others|safety_others|trust_AV_2|trust_others|safety_AV_2,agree2|identity_others|skills_others|control_others
